id_departamento,departamento,id_municipio,municipio,id_localidad,localidad,año_servicio,mes_servicio,energía_activa_kWh,energía_reactiva_kVArh,potencia_máxima_kW,día_de_demanda_máxima_kW,fecha_de_demanda_máxima,promedio_diario_en_horas
52,NARIÑO,52490,OLAYA HERRERA,52490913,BOCA DE PRIETA (OLAYA HERRERA - NARIÑO),2020,3,4133.0,8120.0,21460.0,lunes,2020-03-30 19:15:00,709.0
52,NARIÑO,52490,OLAYA HERRERA,52490008,SAN JOSÉ CALABAZAL (OLAYA HERRERA - NARIÑO),2020,3,6651.0,2071.0,44470.0,viernes,2020-03-13 18:45:00,546.0
52,NARIÑO,52835,SAN ANDRÉS DE TUMACO,52835055,BOCAS DE CURAY (TUMACO - NARIÑO),2020,3,8473.0,1544.0,5520.0,sábado,2020-03-21 20:00:00,614.0
52,NARIÑO,52835,SAN ANDRÉS DE TUMACO,52835016,PITAL DE LA COSTA (TUMACO - NARIÑO),2020,3,21146.0,12534.0,920.0,sábado,2020-03-28 19:15:00,1008.0
52,NARIÑO,52835,SAN ANDRÉS DE TUMACO,52835212,PUEBLO NUEVO (TABLÓN SALADO) (TUMACO - NARIÑO),2020,3,3753.0,1337.0,17120.0,martes,2020-03-31 18:30:00,85.0
52,NARIÑO,52835,SAN ANDRÉS DE TUMACO,52835217,SAN JUAN DE LA COSTA (SAN ANDRÉS DE TUMACO - NARIÑO),2020,3,25614.0,24158.0,1440.0,sábado,2020-03-28 19:00:00,841.0
52,NARIÑO,52696,SANTA BÁRBARA (ISCUANDÉ),52696017,SANTA RITA (SANTA BARBARA (ISCUANDÉ) - NARIÑO),2020,3,6109.0,3029.0,38920.0,miércoles,2020-03-25 19:30:00,558.0
86,PUTUMAYO,86573,PUERTO LEGUÍZAMO,86573009,PIÑUÑA NEGRO (PUERTO LEGUÍZAMO - PUTUMAYO),2020,3,3463.0,1727.0,2560.0,sábado,2020-03-28 20:45:00,547.0
86,PUTUMAYO,86573,PUERTO LEGUÍZAMO,86573000,PUERTO LEGUÍZAMO (PUERTO LEGUÍZAMO - PUTUMAYO),2020,3,955883.0,32021.0,180858.0,martes,2020-03-17 14:30:00,2358.0
76,VALLE DEL CAUCA,76109,BUENAVENTURA,76109028,PUERTO MERIZALDE (BUENAVENTURA - VALLE DEL CAUCA),2020,3,49768.0,17165.0,258190.0,sábado,2020-03-21 19:30:00,722.0
76,VALLE DEL CAUCA,76109,BUENAVENTURA,76109032,SAN FRANCISCO NAYA (BUENAVENTURA - VALLE DEL CAUCA),2020,3,7256.0,8306.0,37790.0,domingo,2020-03-01 23:30:00,719.0
97,VAUPÉS,97161,CARURÚ,97161000,CARURÚ (CARURÚ - VAUPÉS),2020,3,25773.0,9265.0,97860.0,domingo,2020-03-15 18:45:00,1214.0
97,VAUPÉS,97001,MITÚ,97001000,MITÚ (MITÚ - VAUPÉS),2020,3,7576.0,38447.0,2676.0,miércoles,2020-03-18 00:00:00,24.0
97,VAUPÉS,97666,TARAIRA,97666000,TARAIRA (TARAIRA - VAUPÉS),2020,3,31036.0,1014.0,116690.0,jueves,2020-03-19 18:30:00,1105.0
99,VICHADA,99773,CUMARIBO,99773000,CUMARIBO (CUMARIBO - VICHADA),2020,3,304957.0,127484.0,660880.0,viernes,2020-03-06 18:45:00,2036.0
99,VICHADA,99524,LA PRIMAVERA,99524000,LA PRIMAVERA (LA PRIMAVERA - VICHADA),2020,3,383711.0,196027.0,750660.0,martes,2020-03-03 18:45:00,24.0
99,VICHADA,99001,PUERTO CARREÑO,99001002,CASUARITO (PUERTO CARREÑO - VICHADA),2020,3,24368.0,12827.0,12830.0,miércoles,2020-03-18 19:30:00,848.0
99,VICHADA,99001,PUERTO CARREÑO,99001000,PUERTO CARREÑO (PUERTO CARREÑO - VICHADA),2020,3,7576.0,841122.0,46024.0,miércoles,2020-03-11 21:00:00,24.0
99,VICHADA,99624,SANTA ROSALÍA,99624000,SANTA ROSALÍA (SANTA ROSALÍA - VICHADA),2020,3,152772.0,76597.0,384140.0,domingo,2020-03-08 19:15:00,1902.0
91,AMAZONAS,91001,LETICIA,91001000,LETICIA (LETICIA - AMAZONAS),2020,4,7576.0,4650.0,600086.0,martes,2020-04-21 18:45:00,24.0
91,AMAZONAS,91540,PUERTO NARIÑO,91540000,PUERTO NARIÑO (PUERTO NARIÑO - AMAZONAS),2020,4,93654.0,32823.0,199060.0,viernes,2020-04-03 18:45:00,2357.0
