id_departamento,departamento,id_municipio,municipio,id_localidad,localidad,año_servicio,mes_servicio,energía_activa_kWh,energía_reactiva_kVArh,potencia_máxima_kW,día_de_demanda_máxima_kW,fecha_de_demanda_máxima,promedio_diario_en_horas
94,GUAINÍA,94001,INÍRIDA,94001000,INÍRIDA (INÍRIDA - GUAINÍA),2022,5,,645.033,3836.8,Martes,2022-05-03 14:30:00,24.0
95,GUAVIARE,95200,MIRAFLORES,95200000,MIRAFLORES (MIRAFLORES - GUAVIARE),2022,5,90.318,31.378,206.36,Jueves,2022-05-12 19:15:00,1933.0
44,LA GUAJIRA,44847,URIBÍA,44847012,NAZARETH (URIBÍA - LA GUAJIRA),2022,5,45.811,0.0,189.74,Miércoles,2022-05-18 19:15:00,121.0
47,MAGDALENA,47189,CIÉNAGA,47189018,PALMOR (CIÉNAGA - MAGDALENA),2022,5,76.093,26.666,172.93,Sábado,2022-05-21 20:00:00,2115.0
52,NARIÑO,52390,LA TOLA,52390005,AGUACATAL (LA TOLA - NARIÑO),2022,5,672.0,185.0,11.92,Martes,2022-05-31 19:15:00,238.0
52,NARIÑO,52390,LA TOLA,52390005,AMARALES (LA TOLA - NARIÑO),2022,5,7.231,3.115,43.3,Jueves,2022-05-26 19:00:00,733.0
52,NARIÑO,52250,EL CHARCO,52250023,BAZÁN (EL CHARCO - NARIÑO),2022,5,20.063,7.394,100.8,Martes,2022-05-24 18:45:00,792.0
52,NARIÑO,52835,TUMACO,52835055,BOCAS DE CURAY (TUMACO - NARIÑO),2022,5,7.885,2.5,55.2,Martes,2022-05-31 19:30:00,61.0
52,NARIÑO,52473,MOSQUERA,52473010,EL BAJITO DE ECHANDÍA (MOSQUERA - NARIÑO),2022,5,3.073,671.0,11.98,Jueves,2022-05-26 11:15:00,1082.0
52,NARIÑO,52696,SANTA BÁRBARA (ISCUANDÉ),52696022,LA ENSENADA (SANTA BÁRBARA (ISCUANDÉ) - NARIÑO),2022,5,3.063,4.831,21.95,Jueves,2022-05-26 19:30:00,535.0
52,NARIÑO,52390,LA TOLA,52390005,LA VIGÍA (LA TOLA - NARIÑO),2022,5,6.234,2.416,31.48,Domingo,2022-05-08 12:15:00,85.0
52,NARIÑO,52250,EL CHARCO,52250023,LAS MERCEDES (EL CHARCO - NARIÑO),2022,5,1.836,589.0,12.86,Jueves,2022-05-26 20:45:00,572.0
52,NARIÑO,52390,LA TOLA,52390005,MULATOS (LA TOLA - NARIÑO),2022,5,4.427,2.217,35.97,Lunes,2022-05-16 17:30:00,632.0
52,NARIÑO,52250,EL CHARCO,52250023,SAN JOSÉ (EL CHARCO - NARIÑO),2022,5,14.134,3.676,80.0,Martes,2022-05-17 17:45:00,863.0
52,NARIÑO,52835,TUMACO,52835055,SAN JUAN COSTA (TUMACO - NARIÑO),2022,5,20.64,7.946,121.6,Martes,2022-05-03 18:45:00,787.0
52,NARIÑO,52390,LA TOLA,52390005,SAN PABLO DE LA MAR (LA TOLA - NARIÑO),2022,5,3.961,1.232,28.19,Martes,2022-05-17 18:45:00,602.0
52,NARIÑO,52520,FRANCISCO PIZARRO,52520013,SAN PEDRO DEL VINO (FRANCISCO PIZARRO - NARIÑO),2022,5,4.682,2.405,28.51,Sábado,2022-05-21 20:00:00,683.0
52,NARIÑO,52696,SANTA BÁRBARA (ISCUANDÉ),52696022,SECADERO (SANTA BÁRBARA (ISCUANDÉ) - NARIÑO),2022,5,3.048,1.16,14.28,Jueves,2022-05-26 19:15:00,907.0
86,PUTUMAYO,86573,PUERTO LEGUÍZAMO,86573009,PIÑUÑA NEGRO (PUERTO LEGUÍZAMO - PUTUMAYO),2022,5,3.728,1.627,25.6,Domingo,2022-05-22 19:00:00,625.0
86,PUTUMAYO,86573,PUERTO LEGUÍZAMO,86573009,PUERTO LEGUÍZAMO (PUERTO LEGUÍZAMO - PUTUMAYO),2022,5,982.942,318.175,1951.49,Martes,2022-05-03 15:00:00,2398.0
76,VALLE DEL CAUCA,76109,BUENAVENTURA,76109028,PUERTO MERIZALDE (BUENAVENTURA - VALLE DEL CAUCA),2022,5,81.388,28.005,213.84,Domingo,2022-05-01 20:30:00,1563.0
76,VALLE DEL CAUCA,76109,BUENAVENTURA,76109028,SAN FRANCISCO DE NAYA (BUENAVENTURA - VALLE DEL CAUCA),2022,5,6.098,2.552,33.63,Viernes,2022-05-27 11:45:00,8.0
97,VAUPÉS,97161,CARURÚ,97161000,CARURÚ (CARURÚ - VAUPÉS),2022,5,28.056,8.46,96.54,Miércoles,2022-05-11 18:00:00,1245.0
97,VAUPÉS,97001,MITÚ,97001000,MITÚ (MITÚ - VAUPÉS),2022,5,,391.911,2795.89,Miércoles,2022-05-04 12:00:00,24.0
97,VAUPÉS,97666,TARAIRA,97666000,TARAIRA (TARAIRA - VAUPÉS),2022,5,33.234,9.974,126.46,Miércoles,2022-05-11 18:30:00,1122.0
99,VICHADA,99001,PUERTO CARREÑO,99001002,CASUARITO (PUERTO CARREÑO - VICHADA),2022,5,24.622,9.578,120.38,Miércoles,2022-05-04 12:30:00,86.0
99,VICHADA,99773,CUMARIBO,99773000,CUMARIBO (CUMARIBO - VICHADA),2022,5,324.08,137.209,700.48,Martes,2022-05-03 15:00:00,2393.0
99,VICHADA,99524,LA PRIMAVERA,99524000,LA PRIMAVERA (LA PRIMAVERA - VICHADA),2022,5,353.229,137.702,711.51,Miércoles,2022-05-04 18:30:00,2397.0
99,VICHADA,99001,PUERTO CARREÑO,99001002,PUERTO CARREÑO (PUERTO CARREÑO - VICHADA),2022,5,,827.054,4837.36,Miércoles,2022-05-04 14:15:00,2397.0
99,VICHADA,99624,SANTA ROSALÍA,99624000,SANTA ROSALÍA (SANTA ROSALÍA - VICHADA),2022,5,144.726,73.964,363.5,Miércoles,2022-05-04 18:30:00,184.0
91,AMAZONAS,91001,LETICIA,91001000,LETICIA (LETICIA - AMAZONAS),2022,6,,,7233.6,Jueves,2022-06-23 14:30:00,24.0
91,AMAZONAS,91540,PUERTO NARIÑO,91540000,PUERTO NARIÑO (PUERTO NARIÑO - AMAZONAS),2022,6,104.812,36.619,224.2,Jueves,2022-06-30 18:45:00,2395.0
91,AMAZONAS,91798,TARAPACÁ,91798000,TARAPACÁ (TARAPACÁ - AMAZONAS),2022,6,22.16,10.472,89.0,Martes,2022-06-21 14:45:00,1043.0
5,ANTIOQUIA,5873,VIGÍA DEL FUERTE,5873002,VEGÁEZ (VIGÍA DEL FUERTE - ANTIOQUIA),2022,6,4.622,545.0,41.6,Martes,2022-06-21 17:15:00,645.0
88,ARCHIPIÉLAGO DE SAN ANDRÉS,88564,PROVIDENCIA,88564000,PROVIDENCIA (PROVIDENCIA - ARCHIPIÉLAGO DE SAN ANDRÉS),2022,6,,261.734,1983.3,Miércoles,2022-06-29 21:15:00,24.0
88,ARCHIPIÉLAGO DE SAN ANDRÉS,88001,SAN ANDRÉS,88001000,SAN ANDRÉS (SAN ANDRÉS - ARCHIPIÉLAGO DE SAN ANDRÉS),2022,6,,,29697.1,Miércoles,2022-06-08 15:30:00,24.0
13,BOLÍVAR,13001,CARTAGENA,13001037,ISLA FUERTE (CARTAGENA - BOLÍVAR),2022,6,52.039,24.778,179.3,Jueves,2022-06-23 23:00:00,1268.0
13,BOLÍVAR,13001,CARTAGENA,13001037,ISLA MÚCURA (CARTAGENA - BOLÍVAR),2022,6,6.662,2.473,23.7,Jueves,2022-06-23 22:00:00,1398.0
13,BOLÍVAR,13001,CARTAGENA,13001037,SANTA CRUZ DEL ISLOTE (CARTAGENA - BOLÍVAR),2022,6,12.585,3.947,38.4,Miércoles,2022-06-29 21:30:00,1373.0
18,CAQUETÁ,18753,SAN VICENTE DEL CAGUÁN,18753002,GUACAMAYAS (SAN VICENTE DEL CAGUÁN - CAQUETÁ),2022,6,13.567,4.441,41.8,Lunes,2022-06-27 19:30:00,1815.0
18,CAQUETÁ,18753,SAN VICENTE DEL CAGUÁN,18753002,GUAYABAL (SAN VICENTE DEL CAGUÁN - CAQUETÁ),2022,6,5.878,2.779,37.9,Domingo,2022-06-05 10:30:00,663.0
18,CAQUETÁ,18150,CARTAGENA DEL CHAIRA,18150001,REMOLINO DEL CAGUÁN (CARTAGENA DEL CHAIRA - CAQUETÁ),2022,6,16.113,8.181,87.8,Viernes,2022-06-03 18:45:00,807.0
18,CAQUETÁ,18150,CARTAGENA DEL CHAIRA,18150001,SANTA FE DEL CAGUÁN (CARTAGENA DEL CHAIRA - CAQUETÁ),2022,6,3.731,1.864,41.6,Jueves,2022-06-09 18:45:00,427.0
85,CASANARE,85430,TRINIDAD,85430001,BOCAS DEL PAUTO (TRINIDAD - CASANARE),2022,6,13.194,7.595,94.2,Martes,2022-06-28 18:30:00,62.0
19,CAUCA,19809,TIMBIQUÍ,19809003,CHACÓN (TIMBIQUÍ - CAUCA),2022,6,4.233,1.293,27.9,Jueves,2022-06-09 19:15:00,64.0
19,CAUCA,19809,TIMBIQUÍ,19809003,COMUNIDAD DE CHETE (TIMBIQUÍ - CAUCA),2022,6,2.433,916.0,26.1,Sábado,2022-06-11 19:00:00,387.0
19,CAUCA,19809,TIMBIQUÍ,19809003,COTEJE (TIMBIQUÍ - CAUCA),2022,6,6.034,4.499,31.7,Martes,2022-06-07 19:30:00,77.0
19,CAUCA,19418,LÓPEZ (MICAY),19418038,ISLA DE GALLO (LÓPEZ (MICAY) - CAUCA),2022,6,3.459,1.632,21.9,Viernes,2022-06-10 18:15:00,678.0
19,CAUCA,19318,GUAPI,19318008,LIMONES (GUAPI - CAUCA),2022,6,7.833,3.788,35.0,Miércoles,2022-06-01 19:30:00,982.0
19,CAUCA,19809,TIMBIQUÍ,19809003,LOS BRAZOS (TIMBIQUÍ - CAUCA),2022,6,7.685,1.58,41.0,Miércoles,2022-06-01 18:00:00,743.0
19,CAUCA,19418,LÓPEZ (MICAY),19418038,NOANAMITO (LÓPEZ (MICAY) - CAUCA),2022,6,6.867,2.021,44.0,Miércoles,2022-06-01 18:30:00,662.0
19,CAUCA,19809,TIMBIQUÍ,19809003,PUERTO SAIJA (TIMBIQUÍ - CAUCA),2022,6,27.313,13.763,169.1,Miércoles,2022-06-08 19:30:00,645.0
19,CAUCA,19418,LÓPEZ (MICAY),19418038,SAN ANTONIO DE CHUARÉ (LÓPEZ (MICAY) - CAUCA),2022,6,8.248,2.683,59.7,Jueves,2022-06-09 19:00:00,78.0
19,CAUCA,19318,GUAPI,19318008,SAN ANTONIO DE GUAJUI (GUAPI - CAUCA),2022,6,11.513,5.52,49.0,Miércoles,2022-06-08 19:45:00,955.0
19,CAUCA,19809,TIMBIQUÍ,19809003,SANTA MARÍA (TIMBIQUÍ - CAUCA),2022,6,12.224,5.201,70.1,Miércoles,2022-06-08 18:45:00,738.0
19,CAUCA,19809,TIMBIQUÍ,19809003,SANTA ROSA DE SAIJA (TIMBIQUÍ - CAUCA),2022,6,3.959,2.173,25.0,Sábado,2022-06-04 19:30:00,673.0
19,CAUCA,19418,LÓPEZ (MICAY),19418038,ZARAGOZA (LÓPEZ (MICAY) - CAUCA),2022,6,4.981,1.88,47.4,Sábado,2022-06-11 18:45:00,438.0
27,CHOCO,27800,UNGUÍA,27800001,BALBOA (UNGUÍA - CHOCO),2022,6,19.962,8.206,90.9,Viernes,2022-06-10 20:30:00,1003.0
27,CHOCO,27099,BOJAYÁ (BELLAVISTA),27099000,BELLAVISTA (BOJAYÁ (BELLAVISTA) - CHOCO),2022,6,94.094,27.441,226.9,Viernes,2022-06-03 19:45:00,177.0
27,CHOCO,27425,MEDIO ATRATO (BETÉ),27425000,BETÉ (MEDIO ATRATO (BETÉ) - CHOCO),2022,6,14.249,7.518,56.0,Miércoles,2022-06-22 19:30:00,1203.0
27,CHOCO,27025,ALTO BAUDÓ (PIE DE PATO),27025000,CIUDAD BAUDÓ (ALTO BAUDÓ (PIE DE PATO) - CHOCO),2022,6,43.555,14.905,108.3,Sábado,2022-06-04 11:45:00,24.0
27,CHOCO,27495,NUQUÍ,27495000,COMUNIDAD INDÍGENA DE PANGUÍ - (EL YUCAL) (NUQUÍ - CHOCO),2022,6,7.868,1.762,11.4,Jueves,2022-06-02 18:15:00,238.0
27,CHOCO,27250,EL LITORAL DEL SAN JUAN,27250000,CUCURRUPÍ (EL LITORAL DEL SAN JUAN - CHOCO),2022,6,3.078,946.0,20.1,Miércoles,2022-06-08 19:00:00,623.0
27,CHOCO,27075,BAHÍA SOLANO (MUTIS),27075001,CUPICA (BAHÍA SOLANO (MUTIS) - CHOCO),2022,6,66.925,23.714,150.0,Viernes,2022-06-03 19:30:00,2368.0
27,CHOCO,27075,BAHÍA SOLANO (MUTIS),27075001,EL VALLE (BAHÍA SOLANO (MUTIS) - CHOCO),2022,6,154.438,63.802,326.3,Miércoles,2022-06-29 19:30:00,2385.0
27,CHOCO,27372,JURADO,27372000,JURADO (JURADO - CHOCO),2022,6,156.651,68.498,286.6,Miércoles,2022-06-15 19:30:00,2387.0
27,CHOCO,27099,BOJAYÁ (BELLAVISTA),27099000,LA LOMA DE BOJAYÁ (BOJAYÁ (BELLAVISTA) - CHOCO),2022,6,10.777,5.754,57.6,Lunes,2022-06-06 19:15:00,88.0
27,CHOCO,27099,BOJAYÁ (BELLAVISTA),27099000,NAPIPÍ (BOJAYÁ (BELLAVISTA) - CHOCO),2022,6,8.914,2.289,60.8,Sábado,2022-06-04 18:45:00,6.0
27,CHOCO,27495,NUQUÍ,27495000,NUQUÍ (NUQUÍ - CHOCO),2022,6,242.342,95.501,484.0,Sábado,2022-06-04 20:00:00,2393.0
27,CHOCO,27077,BAJO BAUDÓ (PIZARRO),27077905,PILIZA (BAJO BAUDÓ (PIZARRO) - CHOCO),2022,6,5.76,4.579,35.2,Martes,2022-06-07 18:30:00,675.0
27,CHOCO,27077,BAJO BAUDÓ (PIZARRO),27077905,PIZARRO (BAJO BAUDÓ (PIZARRO) - CHOCO),2022,6,207.574,94.136,492.6,Miércoles,2022-06-08 19:00:00,2277.0
27,CHOCO,27495,NUQUÍ,27495000,PUERTO JAGUA (NUQUÍ - CHOCO),2022,6,742.0,379.0,4.8,Jueves,2022-06-30 19:15:00,668.0
27,CHOCO,27001,QUIBDÓ,27001029,TAGACHI (QUIBDÓ - CHOCO),2022,6,5.703,2.049,50.4,Sábado,2022-06-25 12:30:00,527.0
27,CHOCO,27800,UNGUÍA,27800001,TITUMATE (UNGUÍA - CHOCO),2022,6,16.907,4.374,89.8,Viernes,2022-06-17 19:00:00,885.0
27,CHOCO,27250,EL LITORAL DEL SAN JUAN,27250000,TOGOROMA PLAYA (EL LITORAL DEL SAN JUAN - CHOCO),2022,6,984.0,235.0,7.5,Miércoles,2022-06-01 19:15:00,558.0
27,CHOCO,27800,UNGUÍA,27800001,UNGUÍA (UNGUÍA - CHOCO),2022,6,391.559,133.588,867.5,Viernes,2022-06-03 20:30:00,2235.0
94,GUAINÍA,94343,BARRANCO MINAS,94343000,BARRANCO MINAS (BARRANCO MINAS - GUAINÍA),2022,6,63.193,17.154,187.6,Miércoles,2022-06-29 18:30:00,1633.0
94,GUAINÍA,94001,INÍRIDA,94001000,INÍRIDA (INÍRIDA - GUAINÍA),2022,6,,595.336,3563.1,Jueves,2022-06-09 15:00:00,24.0
95,GUAVIARE,95200,MIRAFLORES,95200000,MIRAFLORES (MIRAFLORES - GUAVIARE),2022,6,83.248,29.949,208.1,Jueves,2022-06-02 19:00:00,1922.0
44,LA GUAJIRA,44847,URIBÍA,44847012,NAZARETH (URIBÍA - LA GUAJIRA),2022,6,44.11,11.665,190.1,Lunes,2022-06-13 20:00:00,1183.0
47,MAGDALENA,47189,CIÉNAGA,47189018,PALMOR (CIÉNAGA - MAGDALENA),2022,6,84.901,28.344,173.2,Domingo,2022-06-26 08:00:00,2205.0
52,NARIÑO,52390,LA TOLA,52390005,AGUACATAL (LA TOLA - NARIÑO),2022,6,2.158,610.0,12.2,Sábado,2022-06-11 16:45:00,787.0
52,NARIÑO,52250,EL CHARCO,52250023,BAZÁN (EL CHARCO - NARIÑO),2022,6,18.8,6.784,96.0,Viernes,2022-06-03 18:45:00,8.0
52,NARIÑO,52835,TUMACO,52835055,BOCAS DE CURAY (TUMACO - NARIÑO),2022,6,7.273,2.379,57.6,Viernes,2022-06-03 19:15:00,588.0
52,NARIÑO,52490,OLAYA HERRERA,52490913,BOCAS DE PRIETA (OLAYA HERRERA - NARIÑO),2022,6,2.819,657.0,19.1,Martes,2022-06-07 18:00:00,657.0
52,NARIÑO,52473,MOSQUERA,52473010,EL BAJITO DE ECHANDÍA (MOSQUERA - NARIÑO),2022,6,2.602,600.0,12.3,Viernes,2022-06-17 18:15:00,838.0
52,NARIÑO,52696,SANTA BÁRBARA (ISCUANDÉ),52696022,LA ENSENADA (SANTA BÁRBARA (ISCUANDÉ) - NARIÑO),2022,6,1.875,3.026,22.4,Miércoles,2022-06-08 19:00:00,358.0
52,NARIÑO,52390,LA TOLA,52390005,LA VIGÍA (LA TOLA - NARIÑO),2022,6,6.007,2.323,31.7,Jueves,2022-06-30 12:15:00,85.0
52,NARIÑO,52390,LA TOLA,52390005,MULATOS (LA TOLA - NARIÑO),2022,6,3.981,2.012,35.5,Viernes,2022-06-03 18:30:00,598.0
52,NARIÑO,52250,EL CHARCO,52250023,SAN JOSÉ (EL CHARCO - NARIÑO),2022,6,10.776,3.662,56.0,Miércoles,2022-06-01 19:00:00,792.0
52,NARIÑO,52835,TUMACO,52835055,SAN JUAN COSTA (TUMACO - NARIÑO),2022,6,23.053,9.22,115.2,Lunes,2022-06-20 19:15:00,897.0
52,NARIÑO,52390,LA TOLA,52390005,SAN PABLO DE LA MAR (LA TOLA - NARIÑO),2022,6,1.966,491.0,23.7,Jueves,2022-06-02 19:00:00,398.0
52,NARIÑO,52520,FRANCISCO PIZARRO,52520013,SAN PEDRO DEL VINO (FRANCISCO PIZARRO - NARIÑO),2022,6,4.341,2.312,29.9,Jueves,2022-06-16 18:00:00,675.0
52,NARIÑO,52696,SANTA BÁRBARA (ISCUANDÉ),52696022,SECADERO (SANTA BÁRBARA (ISCUANDÉ) - NARIÑO),2022,6,3.022,1.516,14.8,Sábado,2022-06-04 12:45:00,902.0
86,PUTUMAYO,86573,PUERTO LEGUÍZAMO,86573009,PIÑUÑA NEGRO (PUERTO LEGUÍZAMO - PUTUMAYO),2022,6,3.814,1.751,25.6,Viernes,2022-06-03 19:00:00,647.0
86,PUTUMAYO,86573,PUERTO LEGUÍZAMO,86573009,PUERTO LEGUÍZAMO (PUERTO LEGUÍZAMO - PUTUMAYO),2022,6,925.729,297.857,1939.3,Viernes,2022-06-10 14:45:00,2387.0
76,VALLE DEL CAUCA,76109,BUENAVENTURA,76109028,PUERTO MERIZALDE (BUENAVENTURA - VALLE DEL CAUCA),2022,6,81.787,27.791,208.4,Jueves,2022-06-23 19:45:00,1652.0
76,VALLE DEL CAUCA,76109,BUENAVENTURA,76109028,SAN FRANCISCO DE NAYA (BUENAVENTURA - VALLE DEL CAUCA),2022,6,6.358,2.623,31.5,Sábado,2022-06-18 11:45:00,842.0
97,VAUPÉS,97161,CARURÚ,97161000,CARURÚ (CARURÚ - VAUPÉS),2022,6,26.887,7.778,94.4,Viernes,2022-06-17 18:45:00,1222.0
97,VAUPÉS,97001,MITÚ,97001000,MITÚ (MITÚ - VAUPÉS),2022,6,,363.471,2645.3,Lunes,2022-06-06 12:00:00,24.0
27,CHOCÓ,27372,JURADO,27372901,SANTA TERESITA,2025,12,348.0,31.0,96392.0,lunes,2025-12-01 18:15:00,341.0
97,VAUPÉS,97666,TARAIRA,97666000,TARAIRA (TARAIRA - VAUPÉS),2022,6,31.514,9.744,128.3,Miércoles,2022-06-15 19:00:00,111.0
99,VICHADA,99001,PUERTO CARREÑO,99001002,CASUARITO (PUERTO CARREÑO - VICHADA),2022,6,22.785,9.026,114.6,Miércoles,2022-06-22 19:00:00,86.0
99,VICHADA,99773,CUMARIBO,99773000,CUMARIBO (CUMARIBO - VICHADA),2022,6,297.085,127.405,626.6,Martes,2022-06-07 13:45:00,239.0
99,VICHADA,99524,LA PRIMAVERA,99524000,LA PRIMAVERA (LA PRIMAVERA - VICHADA),2022,6,317.589,125.767,632.2,Martes,2022-06-21 18:45:00,2397.0
99,VICHADA,99001,PUERTO CARREÑO,99001002,PUERTO CARREÑO (PUERTO CARREÑO - VICHADA),2022,6,,773.785,4629.7,Viernes,2022-06-10 14:15:00,2397.0
99,VICHADA,99624,SANTA ROSALÍA,99624000,SANTA ROSALÍA (SANTA ROSALÍA - VICHADA),2022,6,134.535,68.879,334.0,Miércoles,2022-06-22 18:30:00,1845.0
91,AMAZONAS,91001,LETICIA,91001000,LETICIA (LETICIA - AMAZONAS),2022,7,,,7059.86,Viernes,2022-07-01 15:15:00,24.0
91,AMAZONAS,91540,PUERTO NARIÑO,91540000,PUERTO NARIÑO (PUERTO NARIÑO - AMAZONAS),2022,7,113.898,40.782,233.73,Martes,2022-07-12 19:15:00,2397.0
91,AMAZONAS,91798,TARAPACA,91798000,TARAPACA (TARAPACA - AMAZONAS),2022,7,24.254,10.571,90.29,Martes,2022-07-12 14:00:00,1045.0
5,ANTIOQUIA,5873,VIGIA DEL FUERTE,5873002,VEGAEZ (VIGIA DEL FUERTE - ANTIOQUIA),2022,7,3.567,393.0,35.81,Lunes,2022-07-11 21:00:00,495.0
88,ARCHIPIELAGO DE SAN ANDRES,88564,PROVIDENCIA,88564000,PROVIDENCIA (PROVIDENCIA - ARCHIPIELAGO DE SAN ANDRES),2022,7,,292.504,2145.96,Lunes,2022-07-18 21:15:00,24.0
88,ARCHIPIELAGO DE SAN ANDRES,88001,SAN ANDRES,88001000,SAN ANDRES (SAN ANDRES - ARCHIPIELAGO DE SAN ANDRES),2022,7,,,30617.96,Miercoles,2022-07-13 15:30:00,24.0
13,BOLIVAR,13001,CARTAGENA,13001037,ISLA FUERTE (CARTAGENA - BOLIVAR),2022,7,55.92,26.452,200.2,Domingo,2022-07-03 22:45:00,1287.0
13,BOLIVAR,13001,CARTAGENA,13001037,ISLA MUCURA (CARTAGENA - BOLIVAR),2022,7,7.101,2.763,22.85,Sabado,2022-07-09 23:00:00,1475.0
13,BOLIVAR,13001,CARTAGENA,13001037,SANTA CRUZ DEL ISLOTE (CARTAGENA - BOLIVAR),2022,7,14.09,4.483,40.42,Domingo,2022-07-17 21:00:00,1435.0
18,CAQUETA,18753,SAN VICENTE DEL CAGUAN,18753002,GUACAMAYAS (SAN VICENTE DEL CAGUAN - CAQUETA),2022,7,14.478,4.626,42.05,Sabado,2022-07-16 19:15:00,178.0
18,CAQUETA,18753,SAN VICENTE DEL CAGUAN,18753002,GUAYABAL (SAN VICENTE DEL CAGUAN - CAQUETA),2022,7,5.958,2.847,37.82,Miercoles,2022-07-20 19:00:00,645.0
18,CAQUETA,18150,CARTAGENA DEL CHAIRA,18150001,SANTA FE DEL CAGUAN (CARTAGENA DEL CHAIRA - CAQUETA),2022,7,3.177,1.523,37.56,Jueves,2022-07-21 18:45:00,348.0
19,CAUCA,19809,TIMBIQUI,19809003,CHACON (TIMBIQUI - CAUCA),2022,7,4.097,1.243,27.62,Sabado,2022-07-09 19:30:00,613.0
19,CAUCA,19809,TIMBIQUI,19809003,COMUNIDAD DE CHETE (TIMBIQUI - CAUCA),2022,7,4.185,1.626,25.98,Viernes,2022-07-08 19:00:00,658.0
19,CAUCA,19809,TIMBIQUI,19809003,COTEJE (TIMBIQUI - CAUCA),2022,7,6.266,4.628,32.48,Martes,2022-07-26 19:00:00,765.0
19,CAUCA,19418,LOPEZ (MICAY),19418038,ISLA DE GALLO (LOPEZ (MICAY) - CAUCA),2022,7,3.549,1.533,24.32,Viernes,2022-07-15 19:15:00,647.0
19,CAUCA,19318,GUAPI,19318008,LIMONES (GUAPI - CAUCA),2022,7,7.463,3.624,32.2,Sabado,2022-07-23 14:30:00,983.0
19,CAUCA,19418,LOPEZ (MICAY),19418038,NOANAMITO (LOPEZ (MICAY) - CAUCA),2022,7,8.32,2.333,60.0,Sabado,2022-07-30 19:45:00,677.0
19,CAUCA,19809,TIMBIQUI,19809003,PUERTO SAIJA (TIMBIQUI - CAUCA),2022,7,26.533,13.203,173.36,Domingo,2022-07-24 19:15:00,61.0
19,CAUCA,19418,LOPEZ (MICAY),19418038,SAN ANTONIO DE CHUARE (LOPEZ (MICAY) - CAUCA),2022,7,4.477,1.497,39.36,Lunes,2022-07-25 18:45:00,463.0
19,CAUCA,19318,GUAPI,19318008,SAN ANTONIO DE GUAJUI (GUAPI - CAUCA),2022,7,12.538,6.31,52.76,Viernes,2022-07-29 19:00:00,952.0
19,CAUCA,19809,TIMBIQUI,19809003,SANTA ROSA DE SAIJA (TIMBIQUI - CAUCA),2022,7,4.067,2.128,25.18,Lunes,2022-07-18 19:45:00,642.0
19,CAUCA,19418,LOPEZ (MICAY),19418038,ZARAGOZA (LOPEZ (MICAY) - CAUCA),2022,7,4.252,1.688,48.93,Miercoles,2022-07-27 19:15:00,365.0
27,CHOCO,27006,ACANDI,27006000,ACANDI (ACANDI - CHOCO),2022,7,624.831,213.978,1257.17,Viernes,2022-07-15 20:30:00,2222.0
27,CHOCO,27800,UNGUIA,27800001,BALBOA (UNGUIA - CHOCO),2022,7,20.362,8.399,89.79,Jueves,2022-07-14 19:45:00,953.0
27,CHOCO,27099,BOJAYA (BELLAVISTA),27099000,BELLAVISTA (BOJAYA (BELLAVISTA) - CHOCO),2022,7,89.481,25.068,269.92,Lunes,2022-07-18 19:30:00,1497.0
27,CHOCO,27425,MEDIO ATRATO (BETE),27425000,BETE (MEDIO ATRATO (BETE) - CHOCO),2022,7,13.724,6.899,60.0,Martes,2022-07-19 11:15:00,1043.0
27,CHOCO,27006,ACANDI,27006000,CAPURGANA (ACANDI - CHOCO),2022,7,383.322,139.472,919.6,Domingo,2022-07-03 21:00:00,1957.0
27,CHOCO,27025,ALTO BAUDO (PIE DE PATO),27025000,CIUDAD BAUDO (ALTO BAUDO (PIE DE PATO) - CHOCO),2022,7,46.705,16.143,108.59,Sabado,2022-07-30 12:00:00,2393.0
27,CHOCO,27075,BAHIA SOLANO (MUTIS),27075001,MUTIS (BAHIA SOLANO (MUTIS) - CHOCO),2022,7,702.58,240.725,1290.08,Martes,2022-07-19 19:45:00,2388.0
27,CHOCO,27495,NUQUI,27495000,COMUNIDAD INDIGENA DE PANGUI - (EL YUCAL) (NUQUI - CHOCO),2022,7,8.029,1.78,11.42,Martes,2022-07-12 16:00:00,2363.0
27,CHOCO,27250,EL LITORAL DEL SAN JUAN,27250000,CUCURRUPI (EL LITORAL DEL SAN JUAN - CHOCO),2022,7,3.281,954.0,19.84,Martes,2022-07-05 19:00:00,638.0
27,CHOCO,27075,BAHIA SOLANO (MUTIS),27075001,CUPICA (BAHIA SOLANO (MUTIS) - CHOCO),2022,7,67.995,22.508,151.14,Martes,2022-07-26 19:45:00,2372.0
27,CHOCO,27075,BAHIA SOLANO (MUTIS),27075001,EL VALLE (BAHIA SOLANO (MUTIS) - CHOCO),2022,7,169.468,69.821,341.35,Martes,2022-07-26 19:15:00,2373.0
27,CHOCO,27372,JURADO,27372000,JURADO (JURADO - CHOCO),2022,7,169.335,71.404,306.24,Lunes,2022-07-18 20:30:00,24.0
27,CHOCO,27099,BOJAYA (BELLAVISTA),27099000,LA LOMA DE BOJAYA (BOJAYA (BELLAVISTA) - CHOCO),2022,7,11.046,5.654,64.0,Domingo,2022-07-24 19:15:00,832.0
27,CHOCO,27099,BOJAYA (BELLAVISTA),27099000,NAPIPI (BOJAYA (BELLAVISTA) - CHOCO),2022,7,8.156,2.109,60.8,Viernes,2022-07-08 19:30:00,52.0
